http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
Brüel & Kjær,1150
Brüel & Kjær,1150
BTicino,3000
BTicino,3000
BTicino,3000
Bticino,3000
Bticino,3000
Buffalo CarShare,4
Buffalo Games,50
Buffalo Wings & Rings,300
Buffalo Wings & Rings,300
Buildbase,100
Bulga Coal,1151
Bundesdruckerei,1317
Bundesdruckerei,1317
德国联邦印钞公司,1317
Bundesdruckerei,1317
BusJunction,5
"Butler, Shine, Stern & Partners",175
C2 Education,1200
CBS Films,18
CBS Films,18
CEA Technologies,260
CGU Insurance,4000
CIBC Mellon,1300
CSGH,258
Caja Madrid,15279
Caja Madrid,15279
Caja Madrid,15279
馬德里儲蓄銀行,15279
Caja Madrid,15279
Caleres,13400
California Burrito Co.,70
Caliper Life Sciences,543
Callison,900
Canditv,21
Canpotex,88
Canyon Bicycles,600
Canyon Bicycles,600
Canyon (fiets),600
Canyon Bicycles,600
Capital Power Corporation,698
Capital Power Corporation,698
Capvis,20
Capvis,20
Carbon Sciences,3
Cargills (Ceylon) PLC,1870
Casemate Publishers,40
Cavender's,1600
Ceccato motorcycles,600
Centenary Bank,1767
Centergazservice-opt,50
CenturyLink,43000
CenturyLink,43000
CenturyLink,43000
CeramTec,4
CeramTec,4
CertainTeed,6000
Charles & Colvard,82
Charles River Ventures,20
China Green Agriculture,600
China Green Agriculture,600
China International Capital Corporation,4200
中国国际金融股份,4200
China International Capital Corp,4200
China Natural Gas,710
中国南方工業集団,172030
中国兵器装备集团,172030
China South Industries Group,172030
Cholamandalam MS General Insurance,704
Christopherson Business Travel,382
Chromocell,100
Cielo S.A.,1174
Cielo,1174
シエロ (企業),1174
Cielo,1174
Cielo S.A.,1174
Cirkle,26
Citibank India,7500
Citibank Indonesia,3500
Citizens National Bank (Eastern Kentucky),187
City National Bank (New Jersey),86
City Network,25
Cleversafe,200
Cleversafe,200
CloudMade,42
CloudMade,42
Coca-Cola Bottling Company United,4900
Coca-Cola Içecek,10000
Color Press Group,309
CommunityAmerica Credit Union,463
Community Bank (Oregon),140
Compagnie financière Edmond de Rothschild,959
Compagnie Financière Edmond de Rothschild,959
Companhia Zaffari,9206
Companhia Zaffari,9206
Compugen (entreprise),1400
Compugen Inc.,1400
Compunetix,400
Compunetix,400
Comsec Consulting,140
Concentrix,90000
Concentrix,90000
Concur Technologies,4600
Constant Contact,1235
Constanța Shipyard,2300
Constanța South Container Terminal,550
Consumer Cellular,1000
Copel,8560
Companhia Paranaense de Energia,8560
パラナ電力,8560
Companhia Paranaense de Energia,8560
Copel,8560
Cosan,45000
Cosan,45000
コザン,45000
Cosan,45000
Cosan,45000
Cosmic Circuits,120
Court of Audit of Slovenia,125
CoxHealth,9100
Cranswick plc,4750
Credit Karma,326
Credit Union 1 (Illinois),345
Credit ombudsman service,50
Critical Links,200
Crocus Technology,50
Crocus Technology,50
Crowder Construction Company,650
Crowdspring,14
Crowe Horwath,3000
クリスタル映像,23
水晶映像,23
Crystal-Eizou,23
Cumerio Med,1420
Currencies Direct,250
Cyber-Duck,35
CyberArk,430
CyberLink,500
CyberLink,500
CyberLink,500
CyberLink,500
CyberLink,500
CyberLink,500
訊連科技,500
CyberLink,500
Cybex International,600
Cypress Group,20
Cyrela Brazil Realty,8000
シレラ・ブラジル・リアルティ,8000
Cyrela,8000
Cyrela Brazil Realty,8000
Cytel,400
DFCU Bank,600
DMG Mori Aktiengesellschaft,7236
Gildemeister (entreprise),7236
Gildemeister,7236
DMG Mori Aktiengesellschaft,7236
Dniproenergo,10200
Днепроэнерго,10200
DTEK Dniproenergo,10200
СЭЗ Тэгу-Кёнбук,128
Daegu-Gyeongbuk Free Economic Zone,128
Daewoo Mangalia Heavy Industries,6800
Daimler Trucks North America,20000
Dakshin Gujarat Vij Company,4500
Dancing Deer Baking Co.,75
Dangote,26000
ダンゴート・グループ,26000
Dangote Group,26000
Dangote Group,26000
Danubius Hotels,4354
Danubius Hotels Group,4354
大商グループ,230000
大商集团,230000
Dashang Group,230000
David's Supermarkets,550
DeRoyal,2000
DeWitt Stern Group,180
Remeha,2300
De Dietrich Remeha,2300
ディーン・マークレイ,20
Dean Markley Strings,20
Dean Markley USA,20
DeepRootLinux,25
DelSolar,810
ديمن وير,177
Demonware,177
Demonware,177
Denali Federal Credit Union,350
Deneys Reitz Inc,500
Denofa,60
Designworks,130
Designworks,130
Deutsche EuroShop,4
Deutsche EuroShop,4
Deutsche EuroShop,4
日本政策投資銀行,1064
Development Bank of Japan,1064
Dhruva Interactive,300
Diamond Castle,25
Diamond Castle Holdings,25
迪生創建,3116
Dickson Concepts,3116
Digital Realty,950
Digital Realty,950
Digital Realty,2014
Digital Realty,2014
Digital Telecommunications Philippines,3763
DisplayLink,160
Doeren Mayhew,300
Donlen Corporation,300
Doosan Corporation,3940
Dorchester Collection,3500
Dorchester Collection,3500
Dr Pepper Snapple Group,19000
Dr Pepper Snapple Group,19000
Dr Pepper Snapple Group,19000
ドクターペッパー・スナップル・グループ,19000
Dr Pepper Snapple Group,19000
Dr Pepper Snapple Group,19000
Drahtzug Stein,1350
Drahtzug Stein,1350
Dreamtilt,5
Duratex,10667
デュラテックス,10667
Duratex S.A.,10667
Duratex,10667
Dynamo Sports,12
E-Home Automation,100
E4グループ,18000
Группа Е4,18000
E4 Group,18000
EDF Énergies Nouvelles,3029
EDF Énergies Nouvelles,3029
EE Technologies,180
EMGEPRON,2000
ENSafrica,1020
ENVC Shipyard,608
EServGlobal,200
ESilicon,450
EUnet (Serbia),149
EarthLink,2100
إيرث لنك,2100
EarthLink,2100
Earthlink,2100
East of England Broadband Network,7
Eclipse Aerospace,60
Eclipse Aerospace,60
Eclipse Aerospace,60
Ecourier,230
EdgeCast Networks,200
Edmonton Airports,4000
Edutech,250
إيدوس مونتريال,500
Eidos Montreal,500
Eidos Montréal,500
Eidos Montreal,500
Eidos Montreal,500
Eidos Montreal,500
Eidos Montreal,500
Eidos蒙特利尔,500
Eidos Montreal,500
Eight Inc.,170
Eight Inc.,170
エイトインク,170
Eight Inc.,170
Eight Inc.,170
Eight Inc.,170
Electro-Mech Scoreboards,70
Electrocentrale Bucharest,2719
Elekeiroz,1200
Elekeiroz,1200
EBM (Genossenschaft Elektra Birseck),455
EBM (Société coopérative Elektra Birseck),455
Elektra Birseck Münchenstein,455
Elektroprivreda Bosne i Hercegovine,5
Elektroprivreda Bosne i Hercegovine,5
Elorac,50
ElringKlinger,4450
ElringKlinger,4450
Empire Life,900
Empire Resorts,311
إنديفور (منظمة غير ربحية),300
Endeavor,300
Endeavor Global,300
Endeavor (non-profit),300
Energiapolar,7
Enfocus,52
English Retreads,6
Enterprise Bank,41
EquaTerra,300
红蜂媒体,2500
Ericsson Broadcast and Media Services,2500
Esse stoves,100
Essel Group,10000
Eugene Water & Electric Board,500
European Drinks & Foods,4500
ERS Railways,100
European Rail Shuttle B.V.,100
Evans & Dixon,165
Everus Communications,39
Evoma,150
Excel Homes,800
Executive Counsel Limited,8
Exel,40000
Exense,70
Exigen Services,1000
益进信息,1000
Exigen Services,1000
Exista,430
FEXCO,2300
FLEXcon,1200
Fabio Perini (azienda),566
Fabio Perini S.p.A.,566
Fairfield Materials Management Ltd,7
Fanzter,9
Farmers and Merchants Bank of Western Pennsylvania,91
Fennemore Craig,400
Fenway Partners,25
Fibria,15000
Fibria,15000
フィブリア,15000
Fibria,15000
Fibria,15000
Fielmann,17287
Fielmann,17287
Fielmann,17287
Fielmann,17287
Fielmann,17287
Fielmann,17287
Financial Technologies Group,1100
FireEye,3200
FireEye,3200
FireEye,3200
FireEye,3200
FireEye,3200
Firemint,60
Firemonkeys Studios,60
火猴工作室,60
Firemonkeys Studios,60
First Midwest Bancorp,1794
First Philippine Holdings Corporation,86
Firstmark Credit Union,311
Fisher & Paykel Healthcare,3150
Five Star Bank,600
五星銀行,600
Fjord Line,245
Fjord Line,245
Fjord Line,245
Fjord Line,245
Flint Group,6800
Focus Multimedia,30
Ford Motor Argentina,2123
Ford Motor Argentina,2123
Ford Retail Group,2958
Forschungszentrum Informatik,100
Forschungszentrum Informatik,100
Forsythe Technology,1000
Fortumo,80
فورسكوير,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Foursquare,200
Francisco Partners,35
Fremont Bank,500
French Paper Company,50
Fronius International,3723
Fronius International GmbH,3723
FUN Labs,90
FUN Labs,90
Fun Labs,90
Fun Labs,90
扶桑社,182
扶桑社,182
Fusosha Publishing,182
Futurice,200
G&K Services,7800
G.James Glass & Aluminium,2500
Gagfah,1405
GAGFAH,1405
GAGFAH,1405
GBQ Partners,100
GEHA,1300
GMR Marketing,600
GOODE Ski Technologies,150
GP Investments,75
GP Investments,75
GRNlive,3
GYS (company),500
Gadiv Petrochemical Industries,92
Gafisa,4500
ガフィーザ,4500
Gafisa,4500
Gafisa,4500
Galliford Try,5268
جيم فورج,450
Gameforge,450
Gameforge,450
Gameforge AG,450
Gameforge,450
Gameforge AG,450
Gameforge AG,450
Gameforge,450
Gameforge,450
Gametraders,100
GasTerra,176
GasTerra,176
GasTerra,176
Gazzaz Department Stores,1000
GeIL,300
GeIL,300
GeIL,300
GeIL,300
General Dynamics Mission Systems,13000
General Motors South Africa,1900
General Pharma,3000
Genteq,13000
Deutsche Investitions- und Entwicklungsgesellschaft,473
German Investment Corporation,473
Gerresheimer,10684
Gerresheimer,10684
Gerresheimer,10684
Getinge AB,12210
Getinge,12210
Getinge Group,12210
Getinge Group,12210
Getz Pharma,3000
中国葛洲坝集团股份,39698
Gezhouba Group,39698
GhSMART & Company,35
Gigaset Communications,1250
Gigaset Communications,1250
Gigaset Communications,1250
Gigaset Communications,1250
Gigaset Communications GmbH,1250
Gigaset Communications,1250
Gilbarco Veeder-Root,4000
ギルバート+トビン,500
Gilbert + Tobin,500
Gio-Goi,50
Glatt Unternehmensgruppe,1400
Glatt group,1400
GlobalCampus,10
GlobalSpec,201
Global Adjustments,60
Global Bank Liberia,68
Global Hospitals Group,5000
Global Trust Bank (Uganda),200
GlobeStar Systems,150
GlobeStar Systems,150
金州第一儲蓄互助社,1552
Golden 1 Credit Union,1552
Golden West Books,3
Goldwind,5000
Goldwind,5000
金風科技,5000
Goldwind,5000
Good-Feel,93
Good-Feel,93
グッド・フィール,93
Good-Feel,93
Gorenje,10700
Gorenje,10700
Gorenje,10700
Gorenje (groupe),10700
Gorenje d.d.,10700
Gorenje,10700
Gorenje,10700
Gotec Group,1150
Granot Central Cooperative,12000
Grant & Eisenhofer,125
Graubündner Kantonalbank,805
Banque cantonale de Grisons,805
Graubündner Kantonalbank,805
Gree Electric Appliances,40000
Gree Electric,40000
Gree,40000
格力,40000
Gree Electric,40000
Greenberg & Lieberman,9
Greycroft Partners,24
Grezzo,57
Grezzo (videogiochi),57
Grezzo,57
グレッゾ,57
Grezzo,57
Grezzo,57
Grivco,2800
Grivel,25
Grivel Mont-Blanc Sarl,25
Grivel (company),25
Groundfloor,14
Group Limagrain,9000
Limagrain,9000
Limagrain,9000
Groupe Limagrain,9000
جروبون,10000
Groupon,10000
Groupon,10000
Groupon,10000
Groupon,10000
グルーポン,10000
Groupon,10000
Groupon,10000
Groupon,10000
Groupon,10000
Groupon,10000
Groupon,10000
Grundig Business Systems,170
Grundig Business Systems,170
Grundig Business Systems,170
Gruppo Editoriale L'Espresso,3116
Gruppo Editoriale L’Espresso,3116
Gruppo Editoriale L'Espresso,3116
Groupe L'Espresso,3116
Gruppo Editoriale L'Espresso,3116
Guglielmo coffee,500
Gujarat Energy Transmission Corporation,13000
Gujarat Urja Vikas Nigam,100
Gulf States Toyota Distributors,1275
H.R. Gray,49
エイチ・ツー・オー リテイリング,5693
H2O Retailing,5693
HADAG Seetouristik und Fährdienst,75
HADAG,75
Hamburger Hafen und Logistik,5345
Hamburger Hafen und Logistik,5345
HHLA,5345
HHLA,5345
Hampson Industries,1830
Hanaho,25
Hansard Global,215
HarbourVest Partners,340
Harold K.L. Castle Foundation,10
Harris Williams & Co.,200
مجموعة هائل سعيد أنعم,38000
Hayel Saeed Anam Group,38000
Hayneedle,500
Healthline,105
Healthtex,400
Heartland Homes,85
Hellenic Seaways,1008
Hellenic Seaways,1008
Hellenic Seaways,1008
Herbal Magic,350
Hestra,30
Hickory Farms,500
Highland Capital Management,100
Highway 1 (ISP),15
Hindustan Antibiotics,1500
Hindustan Zinc,6742
Histria Shipmanagement,1200
Hochteif Concessions,219
Hochtief Concessions,219
Hochtief Concessions,219
Honda R&D Americas,1500
هانيويل الفضائية,40000
Honeywell Aerospace,40000
Honeywell Aerospace,40000
Hovione,1170
Hovione,1170
HubSpot,785
HubSpot,785
Huf Haus,434
Huf Haus,434
Humyo,11
Humyo,11
Humyo,11
Hybricon Corporation,100
Hybrid Television Services,30
Hygenic Corporation,300
Hypermarcas,10252
Hypermarcas,10252
Hypermarcas,10252
IBM jStart,27
ICIMS,500
ICON Aircraft,100
ICT Group,18000
IGS Energy,400
IK Multimedia,70
IK Multimedia,70
IMIDRO,5000
IMIDRO,5000
IMIDRO,5000
IN2,2
IRI (company),3600
آيريسكيو,22
IResQ,22
IVG Immobilien,551
IVG Immobilien,551
IVG Immobilien,551
Iceland GeoSurvey,90
Idacorp,2021
Idaho Power,2028
Idaho Power Company,2028
Idea Factory,104
Idea Factory,104
Idea Factory,104
アイディアファクトリー,104
Idea Factory,104
Idea Factory,104
Idea Factory,104
Idemitsu Kōsan,7503
Idemitsu Kosan,7503
出光興産,7503
Idemitsu Kosan,7503
Idemitsu Kosan,7503
出光兴产,7503
Iggesund Paperboard,1473
Iggesund Paperboard,1473
Illusion Labs,10
Imedexchange,20
Indian Institute of Hardware Technology,1000
Information and Communication Technology Agency (Sri Lanka),80
Ingenious Film Partners,200
Ingenious Media,200
Ingra,123
Ingra (construction company),123
Ingredion,10000
Ingredion,10000
Corn Products International,10000
Ingredion,10000
Institute for Surface Chemistry,65
Институт транспорта нефти,351
Institute of Oil Transportation,351
إنتر مابر,200
InterMapper,200
Intermap Technologies,140
Interroll Holding,1500
Interroll,1500
Iran Post,16000
Iran Software & Hardware Co. (NOSA),100
Irving Place Capital,50
三越伊勢丹ホールディングス,18799
三越伊勢丹控股,18799
Isetan Mitsukoshi Holdings,18799
Island Officials,25
Isrotel,4750
Istrabenz,4722
Itaúsa,126800
Itaúsa,126800
Itaúsa,126800
イタウサ,126800
Itaúsa,126800
"JPL (Integrated Communications, Inc.)",85
ISS Reschetnjow,8500
ISS Reshetnev,8500
レシェトニェフ,8500
Информационные спутниковые системы,8500
ISS Reshetnev,8500
JSC Information Satellite Systems,8500
JSOL,1300
JSOL,1300
JSW Ispat Steel,3000
J Hudson & Co,100
Japan Home Video,34
Japan Home Video,34
ジャパンホームビデオ,34
Japan Home Video,34
Jastrzębska Spółka Węglowa,22300
Jastrzębska Spółka Węglowa,22300
Jayco,2000
"Jayco, Inc",2000
Johnny Cupcakes,30
Joie de Vivre Hospitality,2500
Jordan Company,25
Jordans,400
Jordans (company),400
Joyces 365,230
ジャストシステム,916
JustSystems,916
KCB Bank Uganda Limited,420
KCB Group Limited,7500
KDS Group,25000
KS Oils,3000
Kaleva Travel,400
Kanbawza Bank,2061
Kaneohe Ranch,20
Kapsch AG,5734
Kapsch,5734
Kapstone,6200
Kartuli Pilmi,800
Грузия-фильм,800
Kartuli Pilmi,800
كاسبرسكي لاب,3000
Kaspersky Lab,3000
Kaspersky Lab,3000
Kaspersky,3000
Kaspersky Lab,3000
カスペルスキー,3000
Kaspersky Lab,3000
Kaspersky Lab,3000
Kaspersky Lab,3000
Лаборатория Касперского,3000
卡巴斯基實驗室,3000
Kaspersky Lab,3000
Казаньоргсинтез,8323
Kazanorgsintez,8323
Keimfarben (Unternehmen),450
Keimfarben,450
Keimfarben,450
Keimfarben,450
Keimfarben,450
Keimfarben,450
Keimfarben,450
Kenya Electricity Generating Company,2063
Kenya Electricity Generating Company,2063
Kilgannon,25
Kintech Lab,30
Klépierre,1137
Klépierre,1137
Klépierre,1137
Knewton,180
Knewton,180
Komax Holding,1400
Komax Holding,1400
Комус (компания),4200
Komus (company),4200
Kraco Enterprises,250
Krones AG,12285
Krones AG,12285
Krones,12285
Krones,12285
クロネス AG,12285
Krones AG,12285
Krones,12285
Krones,12285
Krones,12285
克朗斯,12285
Krones,12285
Ballons Kubicek,30
Kubicek Balloons,30
Kuzeybatı,24
L.A. Insurance,26851
LPKF Laser & Electronics,690
LPKF Laser & Electronics,690
La Serenísima,5000
La Serenísima,5000
Lake Capital,35
Lambesis Agency,45
Landsbankinn,1233
Landsbankinn,1233
Lassonde Industries,2100
Laxmi Bank,500
LeadPoint,110
Leder und Schuh,3600
Leder und Schuh,3600
Leeds Brewery,13
LegalShield,813
Liberty Electric Cars,40
Libyan Project Management Association,3
ليدل,315000
Lidl,315000
Lidl,315000
Lidl,315000
Lidl,315000
Lidl,315000
リドル,315000
