http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
Comté de Baltimore,1.54881e+09
Contea di Baltimora,1.54881e+09
Baltimore County,1.54881e+09
ボルチモア郡 (メリーランド州),1.54881e+09
Hrabstwo Baltimore,1.54881e+09
Condado de Baltimore,1.54881e+09
"Балтимор (округ, Мэриленд)",1.54881e+09
巴爾的摩縣 (馬里蘭州),1.54881e+09
"Barber County, Kansas",2.93705e+09
مقاطعة باربر (كانساس),2.93705e+09
Barber County,2.93705e+09
Condado de Barber,2.93705e+09
Comté de Barber,2.93705e+09
Contea di Barber,2.93705e+09
バーバー郡 (カンザス州),2.93705e+09
Barber County,2.93705e+09
Hrabstwo Barber,2.93705e+09
Condado de Barber,2.93705e+09
"Барбер (округ, Канзас)",2.93705e+09
巴伯縣 (堪薩斯州),2.93705e+09
"Barton County, Kansas",2.31804e+09
مقاطعة بارتون (كانساس),2.31804e+09
Barton County (Kansas),2.31804e+09
Condado de Barton (Kansas),2.31804e+09
Comté de Barton (Kansas),2.31804e+09
Contea di Barton (Kansas),2.31804e+09
バートン郡 (カンザス州),2.31804e+09
Barton County (Kansas),2.31804e+09
Hrabstwo Barton (Kansas),2.31804e+09
Condado de Barton (Kansas),2.31804e+09
"Бартон (округ, Канзас)",2.31804e+09
巴頓縣 (堪薩斯州),2.31804e+09
Bas-Saint-Laurent,2.22341e+10
Bas-Saint-Laurent,2.22341e+10
Bas-Saint-Laurent,2.22341e+10
Bas-Saint-Laurent,2.22341e+10
Bas-Saint-Laurent,2.22341e+10
バ・サン・ローラン地域,2.22341e+10
Bas-Saint-Laurent,2.22341e+10
Bas-Saint-Laurent,2.22341e+10
Низовье Святого Лаврентия,2.22341e+10
下圣劳伦斯地区,2.22341e+10
"Bourbon County, Kansas",1.64464e+09
مقاطعة بوربون (كانساس),1.64464e+09
Bourbon County (Kansas),1.64464e+09
Condado de Bourbon (Kansas),1.64464e+09
Comté de Bourbon (Kansas),1.64464e+09
Contea di Bourbon (Kansas),1.64464e+09
バーボン郡 (カンザス州),1.64464e+09
Bourbon County (Kansas),1.64464e+09
Hrabstwo Bourbon (Kansas),1.64464e+09
Condado de Bourbon (Kansas),1.64464e+09
"Бурбон (округ, Канзас)",1.64464e+09
波旁縣 (堪薩斯州),1.64464e+09
"Brown County, Kansas",1.47888e+09
مقاطعة براون (كانساس),1.47888e+09
Brown County (Kansas),1.47888e+09
Condado de Brown (Kansas),1.47888e+09
Comté de Brown (Kansas),1.47888e+09
Contea di Brown (Kansas),1.47888e+09
ブラウン郡 (カンザス州),1.47888e+09
Brown County (Kansas),1.47888e+09
Hrabstwo Brown (Kansas),1.47888e+09
Condado de Brown (Kansas),1.47888e+09
"Браун (округ, Канзас)",1.47888e+09
布朗縣 (堪薩斯州),1.47888e+09
"Butler County, Kansas",3.70368e+09
مقاطعة بوتلر (كانساس),3.70368e+09
Butler County (Kansas),3.70368e+09
Condado de Butler (Kansas),3.70368e+09
Comté de Butler (Kansas),3.70368e+09
Contea di Butler (Kansas),3.70368e+09
バトラー郡 (カンザス州),3.70368e+09
Butler County (Kansas),3.70368e+09
Hrabstwo Butler (Kansas),3.70368e+09
Condado de Butler (Kansas),3.70368e+09
"Батлер (округ, Канзас)",3.70368e+09
巴特勒縣 (堪薩斯州),3.70368e+09
Bærum,1.89e+08
باروم,1.89e+08
Bærum,1.89e+08
Bærum,1.89e+08
Bærum,1.89e+08
Bærum,1.89e+08
Bærum,1.89e+08
バールム,1.89e+08
Bærum,1.89e+08
Bærum,1.89e+08
Берум,1.89e+08
貝魯姆,1.89e+08
"Caroline County, Maryland",8.26206e+08
مقاطعة كارولين (ماريلاند),8.26206e+08
Caroline County (Maryland),8.26206e+08
Condado de Caroline (Maryland),8.26206e+08
Comté de Caroline (Maryland),8.26206e+08
Contea di Caroline (Maryland),8.26206e+08
Caroline County (Maryland),8.26206e+08
キャロライン郡 (メリーランド州),8.26206e+08
Hrabstwo Caroline (Maryland),8.26206e+08
Condado de Caroline (Maryland),8.26206e+08
"Кэролайн (округ, Мэриленд)",8.26206e+08
加羅林縣 (馬里蘭州),8.26206e+08
"Carter County, Tennessee",8.83186e+08
مقاطعة كارتر (تينيسي),8.83186e+08
Carter County (Tennessee),8.83186e+08
Condado de Carter (Tennessee),8.83186e+08
Comté de Carter (Tennessee),8.83186e+08
Contea di Carter (Tennessee),8.83186e+08
カーター郡 (テネシー州),8.83186e+08
Carter County (Tennessee),8.83186e+08
Hrabstwo Carter (Tennessee),8.83186e+08
Condado de Carter (Tennessee),8.83186e+08
"Картер (округ, Теннесси)",8.83186e+08
卡特縣 (田納西州),8.83186e+08
"Carteret County, North Carolina",1.31053e+09
مقاطعة كارتيريت (كارولاينا الشمالية),1.31053e+09
Carteret County,1.31053e+09
Condado de Carteret,1.31053e+09
Comté de Carteret,1.31053e+09
Contea di Carteret,1.31053e+09
カータレット郡 (ノースカロライナ州),1.31053e+09
Carteret County,1.31053e+09
Hrabstwo Carteret,1.31053e+09
Condado de Carteret,1.31053e+09
"Картерет (округ, Северная Каролина)",1.31053e+09
加特利縣 (北卡羅萊納州),1.31053e+09
"Chase County, Kansas",2.00206e+09
مقاطعة تشيس (كانساس),2.00206e+09
Chase County (Kansas),2.00206e+09
Condado de Chase (Kansas),2.00206e+09
Comté de Chase (Kansas),2.00206e+09
Contea di Chase (Kansas),2.00206e+09
チェイス郡 (カンザス州),2.00206e+09
Chase County (Kansas),2.00206e+09
Hrabstwo Chase (Kansas),2.00206e+09
Condado de Chase (Kansas),2.00206e+09
"Чейс (округ, Канзас)",2.00206e+09
蔡斯縣 (堪薩斯州),2.00206e+09
"Chautauqua County, Kansas",1.655e+09
مقاطعة تشوتاغوا (كانساس),1.655e+09
Chautauqua County (Kansas),1.655e+09
Condado de Chautauqua (Kansas),1.655e+09
Comté de Chautauqua (Kansas),1.655e+09
Contea di Chautauqua (Kansas),1.655e+09
シャトークア郡 (カンザス州),1.655e+09
Chautauqua County (Kansas),1.655e+09
Hrabstwo Chautauqua (Kansas),1.655e+09
Condado de Chautauqua (Kansas),1.655e+09
"Чотокуа (округ, Канзас)",1.655e+09
學托擴縣 (堪薩斯州),1.655e+09
"Cherokee County, Kansas",1.52291e+09
مقاطعة تشيروكي (كانساس),1.52291e+09
Cherokee County (Kansas),1.52291e+09
Condado de Cherokee (Kansas),1.52291e+09
Comté de Cherokee (Kansas),1.52291e+09
Contea di Cherokee (Kansas),1.52291e+09
チェロキー郡 (カンザス州),1.52291e+09
Cherokee County (Kansas),1.52291e+09
Hrabstwo Cherokee (Kansas),1.52291e+09
Condado de Cherokee (Kansas),1.52291e+09
"Чероки (округ, Канзас)",1.52291e+09
切羅基縣 (堪薩斯州),1.52291e+09
"Cheyenne County, Kansas",2.64179e+09
مقاطعة شايان (كانساس),2.64179e+09
Cheyenne County (Kansas),2.64179e+09
Condado de Cheyenne (Kansas),2.64179e+09
Comté de Cheyenne (Kansas),2.64179e+09
Contea di Cheyenne (Kansas),2.64179e+09
シャイアン郡 (カンザス州),2.64179e+09
Cheyenne County (Kansas),2.64179e+09
Hrabstwo Cheyenne (Kansas),2.64179e+09
Condado de Cheyenne (Kansas),2.64179e+09
"Шайенн (округ, Канзас)",2.64179e+09
夏延縣 (堪薩斯州),2.64179e+09
"Clark County, Kansas",2.52524e+09
مقاطعة كلارك (كانساس),2.52524e+09
Clark County (Kansas),2.52524e+09
Condado de Clark (Kansas),2.52524e+09
Comté de Clark (Kansas),2.52524e+09
Contea di Clark (Kansas),2.52524e+09
クラーク郡 (カンザス州),2.52524e+09
Clark County (Kansas),2.52524e+09
Hrabstwo Clark (Kansas),2.52524e+09
Condado de Clark (Kansas),2.52524e+09
"Кларк (округ, Канзас)",2.52524e+09
克拉克縣 (堪薩斯州),2.52524e+09
"Clay County, Kansas",1.67054e+09
مقاطعة كلاي (كانساس),1.67054e+09
Clay County (Kansas),1.67054e+09
Condado de Clay (Kansas),1.67054e+09
Comté de Clay (Kansas),1.67054e+09
Contea di Clay (Kansas),1.67054e+09
クレイ郡 (カンザス州),1.67054e+09
Clay County (Kansas),1.67054e+09
Hrabstwo Clay (Kansas),1.67054e+09
Condado de Clay (Kansas),1.67054e+09
"Клей (округ, Канзас)",1.67054e+09
克莱县 (堪萨斯州),1.67054e+09
"Cloud County, Kansas",1.85184e+09
مقاطعة كلاود (كانساس),1.85184e+09
Cloud County,1.85184e+09
Condado de Cloud,1.85184e+09
Comté de Cloud,1.85184e+09
Contea di Cloud,1.85184e+09
クラウド郡 (カンザス州),1.85184e+09
Cloud County,1.85184e+09
Hrabstwo Cloud,1.85184e+09
Condado de Cloud,1.85184e+09
"Клауд (округ, Канзас)",1.85184e+09
克勞德縣 (堪薩斯州),1.85184e+09
"Coffey County, Kansas",1.62392e+09
مقاطعة كوفي (كانساس),1.62392e+09
Coffey County,1.62392e+09
Condado de Coffey,1.62392e+09
Comté de Coffey,1.62392e+09
Contea di Coffey,1.62392e+09
コフィー郡 (カンザス州),1.62392e+09
Coffey County,1.62392e+09
Hrabstwo Coffey,1.62392e+09
Condado de Coffey,1.62392e+09
"Коффи (округ, Канзас)",1.62392e+09
科菲縣 (堪薩斯州),1.62392e+09
"Comanche County, Kansas",2.04091e+09
مقاطعة كوهمانتشي (كانساس),2.04091e+09
Comanche County (Kansas),2.04091e+09
Condado de Comanche (Kansas),2.04091e+09
Comté de Comanche (Kansas),2.04091e+09
Contea di Comanche (Kansas),2.04091e+09
コマンチ郡 (カンザス州),2.04091e+09
Comanche County (Kansas),2.04091e+09
Hrabstwo Comanche (Kansas),2.04091e+09
Condado de Comanche (Kansas),2.04091e+09
"Команчи (округ, Канзас)",2.04091e+09
科曼奇縣 (堪薩斯州),2.04091e+09
"Cook County, Illinois",2.44754e+09
مقاطعة كوك (إلينوي),2.44754e+09
Cook County (Illinois),2.44754e+09
Condado de Cook (Illinois),2.44754e+09
Comté de Cook (Illinois),2.44754e+09
Contea di Cook (Illinois),2.44754e+09
クック郡 (イリノイ州),2.44754e+09
Cook County (Illinois),2.44754e+09
Hrabstwo Cook (Illinois),2.44754e+09
Condado de Cook (Illinois),2.44754e+09
"Кук (округ, Иллинойс)",2.44754e+09
庫克縣 (伊利諾伊州),2.44754e+09
"Cowley County, Kansas",2.91633e+09
مقاطعة كاولي (كانساس),2.91633e+09
Cowley County,2.91633e+09
Condado de Cowley (Kansas),2.91633e+09
Comté de Cowley (Kansas),2.91633e+09
Contea di Cowley,2.91633e+09
カウリー郡 (カンザス州),2.91633e+09
Cowley County,2.91633e+09
Hrabstwo Cowley,2.91633e+09
Condado de Cowley,2.91633e+09
"Каули (округ, Канзас)",2.91633e+09
考利縣 (堪薩斯州),2.91633e+09
"Crawford County, Kansas",1.52809e+09
مقاطعة كراوفورد (كانساس),1.52809e+09
Crawford County (Kansas),1.52809e+09
Condado de Crawford (Kansas),1.52809e+09
Comté de Crawford (Kansas),1.52809e+09
Contea di Crawford (Kansas),1.52809e+09
クロウフォード郡 (カンザス州),1.52809e+09
Crawford County (Kansas),1.52809e+09
Hrabstwo Crawford (Kansas),1.52809e+09
Condado de Crawford (Kansas),1.52809e+09
"Крофорд (округ, Канзас)",1.52809e+09
克勞福德縣 (堪薩斯州),1.52809e+09
"Decatur County, Kansas",2.31545e+09
مقاطعة ديكاتور (كانساس),2.31545e+09
Decatur County (Kansas),2.31545e+09
Condado de Decatur (Kansas),2.31545e+09
Comté de Decatur (Kansas),2.31545e+09
Contea di Decatur (Kansas),2.31545e+09
ディケーター郡 (カンザス州),2.31545e+09
Decatur County (Kansas),2.31545e+09
Hrabstwo Decatur (Kansas),2.31545e+09
Condado de Decatur (Kansas),2.31545e+09
"Декейтер (округ, Канзас)",2.31545e+09
第開特縣 (堪薩斯州),2.31545e+09
"Dickinson County, Kansas",2.19372e+09
مقاطعة ديكينسون (كانساس),2.19372e+09
Dickinson County (Kansas),2.19372e+09
Condado de Dickinson (Kansas),2.19372e+09
Comté de Dickinson (Kansas),2.19372e+09
Contea di Dickinson (Kansas),2.19372e+09
ディキンソン郡 (カンザス州),2.19372e+09
Dickinson County (Kansas),2.19372e+09
Hrabstwo Dickinson (Kansas),2.19372e+09
Condado de Dickinson (Kansas),2.19372e+09
"Дикинсон (округ, Канзас)",2.19372e+09
迪金森县 (堪萨斯州),2.19372e+09
"Doniphan County, Kansas",1.01787e+09
مقاطعة دونيفان (كانساس),1.01787e+09
Doniphan County,1.01787e+09
Condado de Doniphan,1.01787e+09
Comté de Doniphan,1.01787e+09
Contea di Doniphan,1.01787e+09
ドニファン郡 (カンザス州),1.01787e+09
Doniphan County,1.01787e+09
Hrabstwo Doniphan,1.01787e+09
Condado de Doniphan,1.01787e+09
"Донифан (округ, Канзас)",1.01787e+09
多尼芬縣 (堪薩斯州),1.01787e+09
"Douglas County, Kansas",1.18103e+09
مقاطعة دوغلاس (كانساس),1.18103e+09
Douglas County (Kansas),1.18103e+09
Condado de Douglas (Kansas),1.18103e+09
Comté de Douglas (Kansas),1.18103e+09
Contea di Douglas (Kansas),1.18103e+09
ダグラス郡 (カンザス州),1.18103e+09
Douglas County (Kansas),1.18103e+09
Hrabstwo Douglas (Kansas),1.18103e+09
Condado de Douglas (Kansas),1.18103e+09
"Дуглас (округ, Канзас)",1.18103e+09
道格拉斯縣 (堪薩斯州),1.18103e+09
"DuPage County, Illinois",8.46926e+08
مقاطعة دوبيج (إلينوي),8.46926e+08
DuPage County,8.46926e+08
Condado de DuPage,8.46926e+08
Comté de DuPage,8.46926e+08
Contea di DuPage,8.46926e+08
デュページ郡 (イリノイ州),8.46926e+08
DuPage County,8.46926e+08
Hrabstwo DuPage,8.46926e+08
Condado de DuPage,8.46926e+08
Ду-Пейдж (округ),8.46926e+08
杜佩奇縣 (伊利諾伊州),8.46926e+08
"Edwards County, Kansas",1.61097e+09
مقاطعة أدوردز (كانساس),1.61097e+09
Edwards County (Kansas),1.61097e+09
Condado de Edwards (Kansas),1.61097e+09
Comté d'Edwards (Kansas),1.61097e+09
Contea di Edwards (Kansas),1.61097e+09
エドワーズ郡 (カンザス州),1.61097e+09
Edwards County (Kansas),1.61097e+09
Hrabstwo Edwards (Kansas),1.61097e+09
Condado de Edwards (Kansas),1.61097e+09
"Эдвардс (округ, Канзас)",1.61097e+09
愛德華茲縣 (堪薩斯州),1.61097e+09
"Elk County, Kansas",1.66795e+09
مقاطعة إلك (كانساس),1.66795e+09
Elk County (Kansas),1.66795e+09
Condado de Elk (Kansas),1.66795e+09
Comté d'Elk (Kansas),1.66795e+09
Contea di Elk (Kansas),1.66795e+09
エルク郡 (カンザス州),1.66795e+09
Elk County (Kansas),1.66795e+09
Hrabstwo Elk (Kansas),1.66795e+09
Condado de Elk (Kansas),1.66795e+09
"Элк (округ, Канзас)",1.66795e+09
艾克縣 (堪薩斯州),1.66795e+09
"Elko County, Nevada",4.44701e+10
مقاطعة إلكو,4.44701e+10
Elko County,4.44701e+10
Condado de Elko,4.44701e+10
Comté d'Elko,4.44701e+10
Contea di Elko,4.44701e+10
エルコ郡 (ネバダ州),4.44701e+10
Elko County,4.44701e+10
Hrabstwo Elko,4.44701e+10
Condado de Elko,4.44701e+10
"Элко (округ, Невада)",4.44701e+10
埃爾科縣,4.44701e+10
"Ellis County, Kansas",2.3284e+09
مقاطعة إيليس (كانساس),2.3284e+09
Ellis County (Kansas),2.3284e+09
Condado de Ellis (Kansas),2.3284e+09
Comté d'Ellis (Kansas),2.3284e+09
Contea di Ellis (Kansas),2.3284e+09
エリス郡 (カンザス州),2.3284e+09
Ellis County (Kansas),2.3284e+09
Hrabstwo Ellis (Kansas),2.3284e+09
Condado de Ellis (Kansas),2.3284e+09
"Эллис (округ, Канзас)",2.3284e+09
埃利斯縣 (堪薩斯州),2.3284e+09
"Ellsworth County, Kansas",1.85443e+09
مقاطعة إلزوورث (كانساس),1.85443e+09
Ellsworth County,1.85443e+09
Condado de Ellsworth,1.85443e+09
Comté d'Ellsworth,1.85443e+09
Contea di Ellsworth,1.85443e+09
エルズワース郡 (カンザス州),1.85443e+09
Ellsworth County,1.85443e+09
Hrabstwo Ellsworth,1.85443e+09
Condado de Ellsworth,1.85443e+09
"Эллсуорт (округ, Канзас)",1.85443e+09
埃爾斯沃思縣 (堪薩斯州),1.85443e+09
"Finney County, Kansas",3.37216e+09
مقاطعة فيني (كانساس),3.37216e+09
Finney County,3.37216e+09
Condado de Finney,3.37216e+09
Comté de Finney,3.37216e+09
Contea di Finney,3.37216e+09
フィニー郡 (カンザス州),3.37216e+09
Finney County,3.37216e+09
Hrabstwo Finney,3.37216e+09
Condado de Finney,3.37216e+09
"Финни (округ, Канзас)",3.37216e+09
芬尼縣 (堪薩斯州),3.37216e+09
"Ford County, Kansas",2.84381e+09
مقاطعة فورد (كانساس),2.84381e+09
Ford County (Kansas),2.84381e+09
Condado de Ford (Kansas),2.84381e+09
Comté de Ford (Kansas),2.84381e+09
Contea di Ford (Kansas),2.84381e+09
フォード郡 (カンザス州),2.84381e+09
Ford County (Kansas),2.84381e+09
Hrabstwo Ford (Kansas),2.84381e+09
Condado de Ford (Kansas),2.84381e+09
"Форд (округ, Канзас)",2.84381e+09
福特縣 (堪薩斯州),2.84381e+09
"Franklin County, Kansas",1.48147e+09
مقاطعة فرانكلن (كانساس),1.48147e+09
Franklin County (Kansas),1.48147e+09
Condado de Franklin (Kansas),1.48147e+09
Comté de Franklin (Kansas),1.48147e+09
Contea di Franklin (Kansas),1.48147e+09
フランクリン郡 (カンザス州),1.48147e+09
Franklin County (Kansas),1.48147e+09
Hrabstwo Franklin (Kansas),1.48147e+09
Condado de Franklin (Kansas),1.48147e+09
"Франклин (округ, Канзас)",1.48147e+09
富蘭克林縣 (堪薩斯州),1.48147e+09
"Franklin County, Tennessee",1.43744e+09
مقاطعة فرانكلين (تينيسي),1.43744e+09
Franklin County (Tennessee),1.43744e+09
Condado de Franklin (Tennessee),1.43744e+09
Contea di Franklin (Tennessee),1.43744e+09
Comté de Franklin (Tennessee),1.43744e+09
フランクリン郡 (テネシー州),1.43744e+09
Franklin County (Tennessee),1.43744e+09
Hrabstwo Franklin (Tennessee),1.43744e+09
Condado de Franklin (Tennessee),1.43744e+09
"Франклин (округ, Теннесси)",1.43744e+09
富蘭克林縣 (田納西州),1.43744e+09
Fredrikstad,2.83e+08
فريدريكستاد,2.83e+08
Fredrikstad,2.83e+08
Fredrikstad,2.83e+08
Fredrikstad,2.83e+08
Fredrikstad,2.83e+08
フレドリクスタ,2.83e+08
Fredrikstad,2.83e+08
Fredrikstad,2.83e+08
Fredrikstad,2.83e+08
Фредрикстад,2.83e+08
腓特烈斯塔,2.83e+08
"Fresno County, California",1.54311e+10
مقاطعة فريسنو (كاليفورنيا),1.54311e+10
Fresno County,1.54311e+10
Condado de Fresno,1.54311e+10
Comté de Fresno,1.54311e+10
Contea di Fresno,1.54311e+10
Fresno County,1.54311e+10
フレズノ郡 (カリフォルニア州),1.54311e+10
Hrabstwo Fresno,1.54311e+10
Condado de Fresno,1.54311e+10
Фресно (округ),1.54311e+10
費雷斯諾縣 (加利福尼亞州),1.54311e+10
"Garrett County, Maryland",1.67572e+09
مقاطعة غاريت (ماريلاند),1.67572e+09
Garrett County,1.67572e+09
Condado de Garrett,1.67572e+09
Comté de Garrett,1.67572e+09
Contea di Garrett,1.67572e+09
Garrett County,1.67572e+09
ガレット郡 (メリーランド州),1.67572e+09
Hrabstwo Garrett,1.67572e+09
Condado de Garrett,1.67572e+09
Гарретт (округ),1.67572e+09
加勒特縣,1.67572e+09
"Geary County, Kansas",9.97145e+08
مقاطعة غيري (كانساس),9.97145e+08
Geary County,9.97145e+08
Condado de Geary,9.97145e+08
Comté de Geary,9.97145e+08
Contea di Geary,9.97145e+08
ギアリー郡 (カンザス州),9.97145e+08
Geary County,9.97145e+08
Hrabstwo Geary,9.97145e+08
Condado de Geary,9.97145e+08
"Гири (округ, Канзас)",9.97145e+08
吉里縣 (堪薩斯州),9.97145e+08
