http://dbpedia.org/ontology/WinterSportPlayer,http://dbpedia.org/ontology/weight
Artūrs Irbe,86184.0
"Ирбе, Артур",86184.0
Artūrs Kulda,97524.0
Artūrs Kulda,97524.0
Artūrs Kulda,97524.0
"Кулда, Артур",97524.0
Artūrs Kulda,97524.0
Björn Danielsson,79833.6
Björn Danielsson,79833.6
Bob Bassen,81648.0
Bob Dailey,99792.0
Bob Dailey,99792.0
Bob McAneeley,79380.0
Brad Hunt (ice hockey),84823.2
Brad Isbister,104782.0
Brad Isbister,104782.0
Brad Isbister,104782.0
Brad Pirie,79833.6
Brandon Kozun,73483.2
Brett Breitkreuz,93895.2
Brett Breitkreuz,93895.2
Brett Gensler,81648.0
Brian Farrell (ice hockey),93441.6
Brian Foster (ice hockey),78926.4
"Brian Gibbons (ice hockey, born 1947)",86184.0
"Brian Gibbons (hockey sur glace, 1988)",73029.6
"Brian Gibbons (ice hockey, born 1988)",73029.6
Brian Holzinger,84369.6
Brian Holzinger,84369.6
Brian Holzinger,84369.6
Brian McGrattan,106596.0
Brian McGrattan,106596.0
Brian McGrattan,106596.0
"Макгрэттен, Брайан",106596.0
Brian Savage,87091.2
Brian Savage,87091.2
Brian Savage,87091.2
Bruce Hamilton (ice hockey),83008.8
Bryan Bickell,105689.0
Bryan Bickell,105689.0
Bryan Bickell,105689.0
Bryan Bickell,105689.0
"Бикелл, Брайан",105689.0
Bryan McSheffrey,92988.0
Bryan Miller (ice hockey),86184.0
Cam Severson,103874.0
Cam Severson,103874.0
Carl Battell,77112.0
Carl Verheijen,75000.0
Carl Verheijen,75000.0
Carl Verheijen,75000.0
Carl Verheijen,75000.0
Carl Verheijen,75000.0
"Верхейен, Карл",75000.0
Casey Minson,74844.0
Cecil Blachford,78926.4
Cecil Blachford,78926.4
Chad Bassen,83916.0
Chad Bassen,83916.0
Chad Bassen,83916.0
Chris Kelly (Eishockeyspieler),89812.8
Chris Kelly (ice hockey),89812.8
Chris Kelly (hockey sur glace),89812.8
"Келли, Крис",89812.8
Chris McKelvie,86184.0
Chris Noonan (ice hockey),77112.0
Chris Schmidt,96163.2
Chris Schmidt (ice hockey),96163.2
Cooney Weiland,70308.0
Cooney Weiland,70308.0
Cooney Weiland,70308.0
D. J. Smith (ice hockey),92988.0
D.J. Smith,92988.0
Dainius Zubrus,102060.0
Dainius Zubrus,102060.0
Dainius Zubrus,102060.0
Dainius Zubrus,102060.0
Dainius Zubrus,102060.0
"Зубрус, Дайнюс Гинтасович",102060.0
Dale Krentz,86184.0
Dale Krentz,86184.0
Dale Krentz,86184.0
Dale Weise,92988.0
Dale Weise,92988.0
Dale Weise,92988.0
"Уис, Дейл",92988.0
Dale Weise,92988.0
Dallas Smith,81648.0
Dallas Smith,81648.0
Dalton Thrower,86184.0
Dan Fritsche,89812.8
Dan Fritsche,89812.8
Dan Fritsche,89812.8
Dan Fritsche,89812.8
Daniel Josefsson,80740.8
Dan Welch,87998.4
Daniel Welch (ice hockey),87998.4
Danijela Rundqvist,80287.2
Danijela Rundqvist,80287.2
Danijela Rundqvist,80287.2
Danijela Rundqvist,80287.2
Darren Van Impe,87544.8
Darren Van Impe,87544.8
Dave Cressman,81648.0
David Květoň,81648.0
David Kveton,81648.0
David Květoň,81648.0
David Květoň,81648.0
"Носек, Давид",84823.2
David Nosek,84823.2
David Rundqvist,74844.0
David Urquhart,86184.0
David Urquhart (ice hockey),86184.0
David Zucker (Eishockeyspieler),72122.4
David Zucker (ice hockey),72122.4
Delaney Collins,58968.0
Denis Jurjewitsch Bajew,92988.0
"Баев, Денис Юрьевич",92988.0
Denis Bayev,92988.0
Denis Sergejewitsch Kokarew,78926.4
Denis Kokarev,78926.4
Dienis Kokariew,78926.4
"Кокарев, Денис Сергеевич",78926.4
Denis Kokarev,78926.4
Dennis Maruk,74844.0
Dennis Maruk,74844.0
Dennis Wideman,90720.0
Dennis Wideman,90720.0
Dennis Wideman,90720.0
"Уайдман, Деннис",90720.0
"Derek Grant (ice hockey, born 1974)",83916.0
"Derek Grant (Eishockeyspieler, 1990)",86184.0
Derek Grant,86184.0
"Derek Grant (ice hockey, born 1990)",86184.0
Derrick Smith (ice hockey),95256.0
Domagoj Kapec,89812.8
Domagoj Kapec,89812.8
Don Head (ice hockey),90720.0
Don Marcotte,83008.8
Don Marcotte,83008.8
Don Marcotte,83008.8
Doug Kerslake,92988.0
Drago Mlinarec,86184.0
Drago Mlinarec (ice hockey),86184.0
Dylan McIlrath,100246.0
Dylan McIlrath,100246.0
Dylan McIlrath,100246.0
Ed Van Impe,90720.0
Ed Van Impe,90720.0
Eddie McCalmon,77112.0
Eddie McCalmon,77112.0
Eddie McCalmon,77112.0
Eddie Shack,90720.0
Eddie Shack,90720.0
Eddie Shack,90720.0
Eldar Abdulayev,78926.4
Eric Hartzell,92988.0
"Erik Gustafsson (Eishockeyspieler, 1988)",81648.0
Erik Gustafsson (jugador de hockey),81648.0
"Erik Gustafsson (hockey sur glace, 1988)",81648.0
Erik Gustafsson,81648.0
"Густафссон, Эрик (1988)",81648.0
"Erik Gustafsson (ice hockey, born 1988)",81648.0
"Erik Gustafsson (hockey sur glace, 1992)",92080.8
"Густафссон, Эрик (1992)",92080.8
"Erik Gustafsson (ice hockey, born 1992)",92080.8
Erik Josefsson (ice hockey),84823.2
Ernie Godden,72576.0
Jewgeni Jewgenjewitsch Artjuchin,115668.0
Evgeny Artyukhin,115668.0
Ievgueni Artioukhine,115668.0
Jewgienij Artiuchin,115668.0
"Артюхин, Евгений Евгеньевич",115668.0
Fleming Mackell,70761.6
Fleming Mackell,70761.6
"Маккелл, Флеминг",70761.6
Frank Bennett (ice hockey),82555.2
Fredrik Claesson,89812.8
Fredrik Claesson,89812.8
Fredrik Claesson,89812.8
Fredrik Sonntag,79833.6
Garry Howatt,79380.0
George Blair (ice hockey),72576.0
George Gardner (ice hockey),74844.0
Gilles Lupien,95256.0
Gilles Lupien,95256.0
Glen Cressman,70308.0
Glen Sharpley,86184.0
Glen Sharpley,86184.0
Glen Skov,83916.0
Glen Skov,83916.0
Graham Drinkwater,74844.0
Graham Drinkwater,74844.0
Greg Scott,87544.8
Greg Scott (ice hockey),87544.8
Greg Stewart (Eishockeyspieler),91627.2
Gregory Stewart,91627.2
Greg Stewart (ice hockey),91627.2
Greg Hogeboom,81194.4
Gregory Hogeboom,81194.4
Guillaume Bastille,70000.0
Guillaume Bastille,70000.0
Guillaume Bastille,70000.0
"Бастий, Гийом",70000.0
Guillaume Bastille,70000.0
Hank Bassen,81648.0
Hank Bassen,81648.0
Hans Hansson (ice hockey),82101.6
Harry Cameron,70308.0
Harry Cameron,70308.0
Harry Cameron,70308.0
"Камерон, Гарри",70308.0
Henrik Nilsson (ice hockey b. 1970),87091.2
Henrik Nilsson (ice hockey b. 1991),86184.0
Ian McKegney,74844.0
Igor Vyazmikin,86184.0
Igor Viazmikine,86184.0
"Вязьмикин, Игорь Викторович",86184.0
Ivan Rachůnek,79833.6
J. J. Daigneault,81648.0
Jean-Jacques Daigneault,81648.0
Jean-Jacques Daigneault,81648.0
J. T. Brown,79380.0
Joshua Thomas Brown,79380.0
J. T. Brown (ice hockey),79380.0
Jack Connor (ice hockey),74844.0
Jack Mackell,68040.0
Jack McIlhargey,90720.0
Jake Hansen (ice hockey),87091.2
Jakub Kovář,91173.6
Jakub Kovář,91173.6
Jakub Kovář,91173.6
"Коварж, Якуб",91173.6
Jakub Kovář,91173.6
Jakub Sklenář,76204.8
Jakub Sklenář (ice hockey),76204.8
Jan Kovář,97977.6
Jan Kovář,97977.6
Jan Kovář,97977.6
"Коварж, Ян",97977.6
Jan Kovář,97977.6
Jan Košťál,88905.6
Jan Látal,79833.6
"Janne Karlsson (Eishockeyspieler, 1958)",87091.2
"Janne Karlsson (ice hockey, born 1958)",87091.2
"Карлссон, Янне",87091.2
"Janne Karlsson (Eishockeyspieler, 1964)",89812.8
"Janne Karlsson (ice hockey, born 1964)",89812.8
Jari Jääskeläinen,84823.2
Jason Morgan (Eishockeyspieler),95256.0
Jason Morgan (ice hockey),95256.0
Jason Morgan,95256.0
Jason Morgan (hokeista),95256.0
Jason Wilson (ice hockey),92988.0
Jay Bouwmeester,97524.0
Jay Bouwmeester,97524.0
Jay Bouwmeester,97524.0
Jay Bouwmeester,97524.0
Jay Bouwmeester,97524.0
"Боумистер, Джей",97524.0
Jay McClement,91173.6
Jay McClement,91173.6
Jay McClement,91173.6
"Макклемент, Джей",91173.6
Jay Miller,95256.0
Jay Miller (ice hockey),95256.0
Jaynen Rissling,92988.0
Jean Bourbeau,90720.0
Jeff Likens,83008.8
Jeff Likens,83008.8
Jeff Likens,83008.8
Jeff McDill,85730.4
Jerry Toppazzini,92988.0
Jim Leavins,81648.0
Jim McElmury,86184.0
Jim McInally (ice hockey),86184.0
Jindřich Barák,84823.2
Jiří Jelínek (ice hockey),87998.4
Joby Messier,90720.0
Jochen Hecht,89812.8
Jochen Hecht,89812.8
Jochen Hecht,89812.8
Jochen Hecht,89812.8
"Хехт, Йохен",89812.8
Jochen Reimer,89812.8
"Раймер, Йохен",89812.8
Jochen Reimer,89812.8
Joe Fortunato (ice hockey),77112.0
Joe Levandoski,81648.0
Joe Shack,77112.0
Joel Stepp,84823.2
Johan Åkerman,91173.6
Johan Åkerman,91173.6
Johan Åkerman,91173.6
Johan Åkerman,91173.6
John Cullen,84823.2
John Cullen,84823.2
John Cullen,84823.2
John Danby (ice hockey),74844.0
John Fritsche junior,84823.2
"John Fritsche (hockey sur glace, 1991)",84823.2
John Fritsche Jr.,84823.2
"John Fritsche (hockey sur glace, 1966)",88905.6
John Fritsche Sr.,88905.6
John Gobbi,84823.2
John Gobbi,84823.2
John Gobbi,84823.2
John Gobbi,84823.2
John Lammers (Eishockeyspieler),83916.0
John Lammers,83916.0
John Lammers,83916.0
John McCreedy,72576.0
Jonas Elofsson,89812.8
Jonas Elofsson,89812.8
Jonas Fransson,87998.4
Jonathan Thollander,79833.6
Jonathan Weaver,87544.8
Jonathan Weaver,87544.8
Jonathan Weaver (ice hockey),87544.8
"Уивер, Джонатан",87544.8
Josef Skořepa,82101.6
Josh Archibald (ice hockey),77112.0
Jukka Vilander,83008.8
Jukka Vilander,83008.8
Jukka Vilander,83008.8
Justin Kloos,81648.0
Jyrki Jokipakka,89812.8
Jyrki Jokipakka,89812.8
Jyrki Jokipakka,89812.8
"Йокипакка, Юрки",89812.8
Jyrki Jokipakka,89812.8
Jyrki Välivaara,92080.8
Jyrki Välivaara,92080.8
Jyrki Välivaara,92080.8
"Вяливаара, Юрки",92080.8
Jyrki Välivaara,92080.8
Karel Rachůnek,99792.0
Karel Rachůnek,99792.0
Karel Rachůnek,99792.0
Karel Rachůnek,99792.0
Karel Rachůnek,99792.0
"Рахунек, Карел",99792.0
Kelly Rissling,78926.4
Kerry Weiland,64411.2
Kerry Weiland,64411.2
Kevin Baker,87091.2
Kevin Baker (ice hockey),87091.2
Kevin Dallman,88452.0
Kevin Dallman,88452.0
Kevin Dallman,88452.0
Kevin Dallman,88452.0
"Даллмэн, Кевин",88452.0
Kevin Grimes,99792.0
Kevin Grimes (ice hockey),99792.0
Konstantin Nikolajewitsch Wolkow,87091.2
Konstantin Wołkow (hokeista),87091.2
"Волков, Константин Николаевич",87091.2
Konstantin Volkov (ice hockey),87091.2
Kris Versteeg,79833.6
Kristopher Versteeg,79833.6
Kris Versteeg,79833.6
"Верстиг, Крис",79833.6
Kārlis Zirnis,83916.0
Larry Hopkins (ice hockey),95256.0
Lee McLauchlan,78019.2
Lukas Steinhauer,72576.0
Lukas Steinhauer,72576.0
"Уокер, Люк",79380.0
Luke Walker (ice hockey),79380.0
Lukáš Klimek,86184.0
Lukáš Klimek,86184.0
Lukáš Klimek,86184.0
Lukáš Kovář,93895.2
Lukáš Kužel,83916.0
Lukáš Květoň,82101.6
Magnus Nygren,87091.2
Magnus Nygren,87091.2
"Нюгрен, Магнус",87091.2
Magnus Nygren,87091.2
Marcus Modigs,78926.4
Marek Hovorka (Eishockeyspieler),83008.8
Marek Hovorka (ice hockey),83008.8
Mark Ardelan,90720.0
Mark Ardelan,90720.0
Mark McMahon (ice hockey),97977.6
Markku Kyllönen,90720.0
Markku Kyllönen,90720.0
Martin Látal,83916.0
Martin Látal,83916.0
Marty Dallman,85276.8
Marty McInnis,86184.0
Marty McInnis,86184.0
Marty McInnis,86184.0
Matej Hočevar,78926.4
Matej Hočevar,78926.4
Matt Barnes (ice hockey),68040.0
Matt Beca,82101.6
Mattias Ritola,87091.2
Mattias Ritola,87091.2
Mattias Ritola,87091.2
"Ритола, Маттиас",87091.2
Maxime Daigneault,88905.6
Maxime Daigneault,88905.6
Michal Důras,82101.6
Miikka Pitkänen,71215.2
Mikael Renberg,106596.0
Mikael Renberg,106596.0
Mikael Renberg,106596.0
Mikael Renberg,106596.0
"Ренберг, Микаэль",106596.0
Mike McEwen (ice hockey),88452.0
Michail Olegowitsch Birjukow,94802.4
Mikhaïl Birioukov,94802.4
Michaił Biriukow (hokeista),94802.4
"Бирюков, Михаил Олегович",94802.4
Mikhail Biryukov (ice hockey),94802.4
Mikko Leinonen,79380.0
Mikko Leinonen,79380.0
Mikko Leinonen,79380.0
Murray Hall (ice hockey),79380.0
Murray Hall (hockeista su ghiaccio),79380.0
Murray Heatley,81648.0
Murray Heatley,81648.0
Neil Eisenhut,88452.0
Nick Johnson (Eishockeyspieler),90720.0
Nick Johnson (hockey sur glace),90720.0
"Nick Johnson (ice hockey, born 1985)",90720.0
"Nick Johnson (ice hockey, born 1986)",86184.0
Nick Leddy,86637.6
Nick Leddy,86637.6
"Ледди, Ник",86637.6
Nick Leddy,86637.6
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
"Даниэльссон, Никлас",83008.8
Nicola Fontanive,73936.8
Nicola Fontanive,73936.8
Nicola Fontanive,73936.8
"Фонтаниве, Никола",73936.8
Nicola Fontanive,73936.8
Ondrej Otčenaš,91173.6
Ondrej Otčenáš,91173.6
Ondřej Fiala,86184.0
Ondřej Fiala,86184.0
"Фиала, Ондржей",86184.0
Ondřej Kratěna,79833.6
Ondřej Kratěna,79833.6
Ondřej Němec,92080.8
Ondřej Němec,92080.8
Ondřej Němec,92080.8
"Немец, Ондржей",92080.8
Ondřej Němec,92080.8
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
"Павелец, Ондржей",97524.0
Ondřej Roman,83916.0
Ondřej Roman,83916.0
Pierre-Alexandre Parenteau,89359.2
Pierre-Alexandre Parenteau,89359.2
P. A. Parenteau,89359.2
"Паренто, Пьер-Александр",89359.2
Pat Murray (ice hockey),83916.0
Patrick Sharp,87998.4
Patrick Sharp,87998.4
Patrick Sharp,87998.4
Patrick Sharp,87998.4
Patrick Sharp,87998.4
"Шарп, Патрик",87998.4
Patrik Rybár,69854.4
Paul Brousseau,97524.0
Paul Brousseau,97524.0
Paul Messier,72576.0
Paul Messier (ice hockey),72576.0
Pavel Kubiš,81194.4
Pavel Sedláček (ice hockey),82101.6
Pavol Rybár,86184.0
Pavol Rybár,86184.0
Pete Laframboise,83916.0
Peter Bessone,90720.0
Peter Bessone,90720.0
Peter Chiarelli (Eishockeymanager),79380.0
Peter Chiarelli (ice hockey),79380.0
Peter Chiarelli,79380.0
Peter Holland (Eishockeyspieler),91173.6
Peter Holland,91173.6
"Холланд, Питер",91173.6
Peter Holland (ice hockey),91173.6
Petr Chaloupka,81194.4
Petr Obdržálek,81194.4
Petr Přindiš,76204.8
Phil Wittliff,87998.4
Radek Matějovský,88905.6
Raymie Skilton,86184.0
Raymie Skilton,86184.0
Richard Petiot,97524.0
Richard Petiot,97524.0
Rick Zombo,91627.2
Rickard Rakell,91173.6
Rickard Rakell,91173.6
Rickard Rakell,91173.6
Rickard Rakell,91173.6
Robin Kovář,83916.0
Rod Dallman,83916.0
Roland McLenahan,77112.0
Ron Chipperfield,84369.6
Ron Riley (ice hockey),86184.0
Ronda Curtin,65772.0
Roy McGiffin,72576.0
Russ Romaniuk,90720.0
Ryan Craig (Eishockeyspieler),100246.0
Ryan Craig,100246.0
Ryan Ellis,79380.0
Ryan Ellis,79380.0
Ryan Ellis,79380.0
Ryan Johnston (ice hockey),81648.0
Sami Vatanen,79833.6
Sami Vatanen,79833.6
Sami Vatanen,79833.6
"Ватанен, Сами",79833.6
Sami Vatanen,79833.6
Santeri Heiskanen,77112.0
Scott Ford (ice hockey),97977.6
Scott Gordon,79380.0
Scott Gordon,79380.0
Scott Gordon (ice hockey),79380.0
Scott Parse,85730.4
Scott Parse,85730.4
Scott Parse,85730.4
Sean McAslan,87091.2
Semjon Andrejewitsch Waluiski,86184.0
Semion Valouïski,86184.0
"Валуйский, Семён Андреевич",86184.0
Semyon Valuysky,86184.0
Sergei Igorewitsch Ostaptschuk,84823.2
Sergueï Ostaptchouk (hockey sur glace),84823.2
Sjarhei Astapčuk,84823.2
Siarhiej Astapczuk,84823.2
Sergei Ostapchuk,84823.2
"Остапчук, Сергей Игоревич",84823.2
Shawn Evans (ice hockey),88452.0
Shawn Heaphy,79380.0
Shawn Heaphy,79380.0
Shawn McCosh,86184.0
Shawn McCosh,86184.0
Shayne McCosh,90720.0
Spencer Abbott (ice hockey),77112.0
Stefanie McKeough,63050.4
Stephen Johns,106142.0
Stephen Johns (ice hockey),106142.0
Steve Kelly,95256.0
Steve Kelly,95256.0
Steve Kelly,95256.0
Stig Larsson,77565.6
Stig Larsson (ice hockey),77565.6
Stu Bickel,93895.2
Stu Bickel,93895.2
Stu Bickel,93895.2
Swetlana Alexejewna Gladyschewa,73000.0
Svetlana Gladishiva,73000.0
Svetlana Gladycheva,73000.0
Svetlana Gladyševa,73000.0
Svetlana Gladysheva,73000.0
スヴェトラーナ・グラディシェワ,73000.0
Swietłana Gładyszewa,73000.0
"Гладышева, Светлана Алексеевна",73000.0
Takafumi Yamashita,76204.8
Tara Mounsey,68040.0
Ted McAneeley,83916.0
Teemu Nurmi,87998.4
Tero Leinonen,86637.6
Tero Leinonen,86637.6
Thomas Holzmann,79833.6
Thomas Holzmann,79833.6
Thomas Koch (Eishockeyspieler),78926.4
Thomas Koch,78926.4
Thomas Koch,78926.4
"Кох, Томас (хоккеист)",78926.4
Thomas Koch (ice hockey),78926.4
Thomas Rundqvist,88905.6
Thomas Rundqvist,88905.6
Thomas Rundqvist,88905.6
"Рундквист, Томас",88905.6
Tom McGrattan,77112.0
Tommy Anderson,79380.0
Tommy Anderson (ice hockey),79380.0
Tommy Anderson,79380.0
Tomáš Hyka,72122.4
Tomáš Nosek,91173.6
"Рахунек, Томаш",87998.4
Tomáš Rachůnek,87998.4
Tomáš Svoboda (ice hockey),84823.2
Tomáš Vlasák,79380.0
Tomáš Vlasák,79380.0
Tomáš Vlasák,79380.0
"Власак, Томаш",79380.0
Tomáš Vlasák,79380.0
Tony McKegney,90720.0
Tuomas Suominen,92080.8
Tuomas Suominen,92080.8
Tuomas Suominen,92080.8
Tyler Larter,83916.0
Tyler Redenbach,87998.4
Valtteri Virkkunen,75751.2
Valtteri Virkkunen,75751.2
Wiktor Wladimirowitsch Antipin,78926.4
Viktor Antipine,78926.4
Wiktor Antipin,78926.4
"Антипин, Виктор Владимирович",78926.4
Viktor Antipin,78926.4
Vincent LoVerde,91173.6
Wladimir Jurjewitsch Antipin,92080.8
Vladimir Antipine,92080.8
Władimir Antipin,92080.8
"Антипин, Владимир Юрьевич",92080.8
Vladimir Antipin,92080.8
Wladimir Alexandrowitsch Scharkow,84823.2
Vladimir Jarkov,84823.2
Władimir Żarkow,84823.2
"Жарков, Владимир Александрович",84823.2
Vladimir Zharkov,84823.2
Wayne McBean,86184.0
Wayne McBean,86184.0
Juri Alexandrowitsch Alexandrow,83916.0
Yuri Alexandrov (ice hockey),83916.0
Iouri Aleksandrov,83916.0
Jurij Aleksandrow (hokeista),83916.0
"Александров, Юрий Александрович",83916.0
Zach McKelvie,84823.2
Zdeněk Skořepa,92080.8
Zellio Toppazzini,81648.0
Zuzana Moravčíková,59875.2
Štěpán Hřebejk,79380.0
Štěpán Hřebejk,79380.0
Štěpán Hřebejk,79380.0
Žiga Jeglič,79833.6
Žiga Jeglič,79833.6
Žiga Jeglič,79833.6
"Еглич, Жига",79833.6
Žiga Jeglič,79833.6
Žiga Pance,88905.6
Žiga Pance,88905.6
Žiga Pance,88905.6
"Панце, Жига",88905.6
Žiga Pance,88905.6
Žiga Pavlin,97070.4
Žiga Pavlin,97070.4
"Павлин, Жига",97070.4
Žiga Pavlin,97070.4
Bill Barilko,81648.0
Bill Barilko,81648.0
Bill Barilko,81648.0
"Барилко, Билл",81648.0
Bryan Trottier,88452.0
Bryan Trottier,88452.0
Bryan Trottier,88452.0
ブライアン・トロティエ,88452.0
Bryan Trottier,88452.0
Bryan Trottier,88452.0
"Тротье, Брайан",88452.0
Bryan Trottier,88452.0
George Hainsworth,68040.0
George Hainsworth,68040.0
George Hainsworth,68040.0
George Hainsworth,68040.0
"Хэйнсуорт, Джордж",68040.0
Jim Craig (ice hockey),86184.0
Jim Craig (Eishockeyspieler),86184.0
Jim Craig (hockey sur glace),86184.0
ジム・クレイグ (アイスホッケー),86184.0
Joe Hall,79380.0
Joe Hall,79380.0
Joe Hall,79380.0
ジョー・ホール,79380.0
Joe Nieuwendyk,88452.0
Joe Nieuwendyk,88452.0
Joe Nieuwendyk,88452.0
Joe Nieuwendyk,88452.0
Joe Nieuwendyk,88452.0
"Нуиндайк, Джо",88452.0
John Kordic,95256.0
John Kordic,95256.0
Mike Knuble,106596.0
Mike Knuble,106596.0
Mike Knuble,106596.0
"Кнубл, Майк",106596.0
Nikolai Khabibulin,94348.8
Nikolai Iwanowitsch Chabibulin,94348.8
Nikolaï Khabibouline,94348.8
Nikołaj Chabibulin,94348.8
"Хабибулин, Николай Иванович",94348.8
Red Dutton,83916.0
Red Dutton,83916.0
